time,open,high,low,close,volume
1700000000,188.4929,189.7652,187.7429,189.0152,1125
1700003600,189.6485,190.9878,188.7485,190.3878,1133
1700007200,191.2268,193.1085,190.6768,192.1585,1141
1700010800,193.1748,195.0668,192.4748,194.2668,1149
1700014400,195.4248,197.2885,194.5748,196.6385,1157
1700018000,197.897,199.689,197.397,199.189,1165
1700021600,200.5029,202.6768,199.8529,201.8268,1173
1700025200,203.1486,205.1564,202.3486,204.4564,1181
1700028800,205.7385,207.5332,204.7885,206.9832,1189
1700032400,208.1794,210.2163,207.5794,209.3163,1197
1700036000,210.3838,212.1226,209.6338,211.3726,1205
1700039600,212.274,213.6802,211.374,213.0802,1213
1700043200,213.7845,215.331,213.2345,214.381,1221
1700046800,214.865,216.033,214.165,215.233,1229
1700050400,215.4825,216.2623,214.6325,215.6123,1237
1700054000,215.6223,216.1223,215.0137,215.5137,1245
1700057600,215.2888,216.1388,214.3011,214.9511,1253
1700061200,214.5052,215.2052,213.1568,213.9568,1261
1700064800,213.3128,213.8628,211.6306,212.5806,1269
1700068400,211.769,212.669,210.2873,210.8873,1277
1700072000,209.9454,210.6954,208.2042,208.9542,1285
1700075600,207.9247,208.5247,205.9685,206.8685,1293
1700079200,205.7973,206.7473,204.1732,204.7232,1301
1700082800,203.6581,204.4581,201.9139,202.6139,1309
1700086400,201.6023,202.2523,199.7846,200.6346,1317
1700090000,199.7217,200.2217,198.3742,198.8742,1325
1700093600,198.1015,198.9515,196.7628,197.4128,1333
1700097200,196.8161,197.5161,195.5187,196.3187,1341
1700100800,195.9267,196.4767,194.6954,195.6454,1349
1700104400,195.4788,196.3788,194.8298,195.4298,1357
1700108000,195.5001,196.4404,194.7501,195.6904,1365
1700111600,195.9999,197.0268,195.0999,196.4268,1373
1700115200,196.9681,198.5696,196.4181,197.6196,1381
1700118800,198.3761,200.0312,197.6761,199.2312,1389
1700122400,200.1777,201.8573,199.3277,201.2073,1397
1700126000,202.3111,203.9791,201.8111,203.4791,1405
1700129600,204.7007,206.8141,204.0507,205.9641,1413
1700133200,207.2557,209.2573,206.4557,208.5573,1421
1700136800,209.8415,211.6122,208.8915,211.0622,1429
1700140400,212.1405,213.8492,211.5405,212.9492,1437
1700144000,213.3049,214.0549,212.2336,212.9836,1445
1700147600,211.7766,212.3766,208.6882,209.5882,1453
1700151200,206.5491,207.4991,202.5382,203.0882,1461
1700154800,199.8979,200.6979,197.0667,197.7667,1469
1700158400,197.3243,199.4594,196.4743,198.8094,1477
1700162000,201.9752,206.6845,201.4752,206.1845,1485
1700165600,210.6409,215.4946,209.9909,214.6446,1493
1700169200,217.7596,220.5484,216.9596,219.8484,1501
1700172800,221.0004,221.9685,220.0504,221.4185,1509
1700176400,221.3214,222.2214,220.288,220.888,1517
1700180000,220.2415,220.9915,218.7075,219.4575,1525
1700183600,218.5797,219.1797,216.7338,217.6338,1533
1700187200,216.6368,217.5868,215.0525,215.6025,1541
1700190800,214.543,215.343,212.7706,213.4706,1549
1700194400,212.3971,213.0471,210.4847,211.3347,1557
1700198000,210.2952,210.7952,208.7901,209.2901,1565
1700201600,208.3309,209.1809,206.7784,207.4284,1573
1700205200,206.5927,207.2927,205.0336,205.8336,1581
1700208800,205.1598,205.7098,203.6293,204.5793,1589
1700212400,204.0992,204.9992,203.1255,203.7255,1597
1700216000,203.4632,204.2132,202.5662,203.3162,1605
1700219600,203.2872,203.9777,202.3872,203.3777,1613
1700223200,203.5881,204.8675,203.0381,203.9175,1621
1700226800,204.3639,205.724,203.6639,204.924,1629
