time,open,high,low,close,volume
1700000000,161.6934,162.3434,159.974,160.624,1075
1700003600,159.5495,160.0495,157.6821,158.4821,1083
1700007200,157.4335,158.2835,155.4656,156.4156,1091
1700010800,155.4398,156.1398,153.917,154.517,1099
1700014400,153.6577,154.2077,152.1218,152.8718,1107
1700018000,152.1684,153.0684,150.6557,151.5557,1115
1700021600,151.0411,151.7911,150.081,150.631,1123
1700025200,150.3308,150.9308,149.4446,150.1446,1131
1700028800,150.0757,151.0759,149.2257,150.1259,1139
1700032400,150.296,151.3856,149.796,150.5856,1147
1700036000,150.9929,152.1652,150.3429,151.5152,1155
1700039600,152.1485,153.3878,151.3485,152.8878,1163
1700043200,153.7268,155.5085,152.7768,154.6585,1171
1700046800,155.6748,157.4668,155.0748,156.7668,1179
1700050400,157.9248,159.6885,157.1748,159.1385,1187
1700054000,160.397,162.589,159.497,161.689,1195
1700057600,163.0029,165.0768,162.4529,164.3268,1203
1700061200,165.6486,167.5564,164.9486,166.9564,1211
1700064800,168.2385,170.4332,167.3885,169.4832,1219
1700068400,170.6794,172.6163,170.1794,171.8163,1227
1700072000,172.8838,174.5226,172.2338,173.8726,1235
1700075600,174.774,176.0802,173.974,175.5802,1243
1700079200,176.2845,177.731,175.3345,176.881,1251
1700082800,177.365,178.433,176.765,177.733,1259
1700086400,177.9825,178.6623,177.2325,178.1123,1267
1700090000,178.1223,179.0223,177.1137,178.0137,1275
1700093600,177.7888,178.5388,176.9011,177.4511,1283
1700097200,177.0052,177.6052,175.7568,176.4568,1291
1700100800,175.8128,176.7628,174.2306,175.0806,1299
1700104400,174.269,175.069,172.8873,173.3873,1307
1700108000,172.4454,173.0954,170.8042,171.4542,1315
1700111600,170.4247,170.9247,168.5685,169.3685,1323
1700115200,168.2973,169.1473,166.2732,167.2232,1331
1700118800,166.1581,166.8581,164.5139,165.1139,1339
1700122400,164.1022,164.6522,162.3846,163.1346,1347
1700126000,162.2217,163.1217,160.474,161.374,1355
1700129600,160.6009,161.3509,159.3606,159.9106,1363
1700133200,159.309,159.909,158.0968,158.7968,1371
1700136800,158.3647,159.3147,157.1338,157.9838,1379
1700140400,157.5912,158.3912,156.5743,157.0743,1387
1700144000,156.263,156.913,154.2951,154.9451,1395
1700147600,152.9216,153.4216,149.3051,150.1051,1403
1700151200,146.6326,147.4826,141.9873,142.9373,1411
1700154800,139.714,140.414,137.1515,137.7515,1419
1700158400,137.6777,140.2776,136.9277,139.7276,1427
1700162000,143.6491,149.697,142.7491,148.797,1435
1700165600,154.3658,160.3946,153.8158,159.6446,1443
1700169200,164.1845,168.4338,163.4845,167.8338,1451
1700172800,170.6664,173.8183,169.8164,172.8683,1459
1700176400,174.6405,176.9431,174.1405,176.1431,1467
1700180000,177.48,179.3571,176.83,178.7071,1475
1700183600,179.8478,181.4077,179.0478,180.9077,1483
1700187200,181.8839,183.6203,180.9339,182.7703,1491
1700190800,183.5599,184.9464,182.9599,184.2464,1499
1700194400,184.8243,185.8391,184.0743,185.2891,1507
1700198000,185.6373,186.7667,184.7373,185.8667,1515
1700201600,185.9763,186.7263,185.4163,185.9663,1523
1700205200,185.8379,186.4379,184.8937,185.5937,1531
1700208800,185.2375,186.1875,183.924,184.774,1539
1700212400,184.209,185.009,183.0496,183.5496,1547
1700216000,182.8035,183.4535,181.3294,181.9794,1555
1700219600,181.0868,181.5868,179.3359,180.1359,1563
1700223200,179.1374,179.9874,177.1526,178.1026,1571
1700226800,177.043,177.743,175.3706,175.9706,1579
