time,open,high,low,close,volume
1700000000,170.9184,171.6184,169.6057,170.3057,1100
1700003600,169.7911,170.3411,168.531,169.381,1108
1700007200,169.0808,169.9808,168.3946,168.8946,1116
1700010800,168.8257,169.6259,168.1757,168.8759,1124
1700014400,169.046,169.9356,168.246,169.3356,1132
1700018000,169.7429,171.2152,168.7929,170.2652,1140
1700021600,170.8985,172.4378,170.2985,171.6378,1148
1700025200,172.4768,174.0585,171.7268,173.4085,1156
1700028800,174.4248,176.0168,173.5248,175.5168,1164
1700032400,176.6748,178.7385,176.1248,177.8885,1172
1700036000,179.147,181.139,178.447,180.439,1180
1700039600,181.7529,183.6268,180.9029,183.0768,1188
1700043200,184.3986,186.6064,183.8986,185.7064,1196
1700046800,186.9885,188.9832,186.3385,188.2332,1204
1700050400,189.4294,191.1663,188.6294,190.5663,1212
1700054000,191.6338,193.5726,190.6838,192.6226,1220
1700057600,193.524,195.1302,192.924,194.3302,1228
1700061200,195.0345,196.281,194.2845,195.631,1236
1700064800,196.115,196.983,195.215,196.483,1244
1700068400,196.7325,197.7123,196.1825,196.8623,1252
1700072000,196.8723,197.5723,196.0637,196.7637,1260
1700075600,196.5388,197.0888,195.3511,196.2011,1268
1700079200,195.7552,196.6552,194.7068,195.2068,1276
1700082800,194.5628,195.3128,193.1806,193.8306,1284
1700086400,193.019,193.619,191.3373,192.1373,1292
1700090000,191.1954,192.1454,189.2542,190.2042,1300
1700093600,189.1747,189.9747,187.5185,188.1185,1308
1700097200,187.0473,187.6973,185.2232,185.9732,1316
1700100800,184.9081,185.4081,182.9639,183.8639,1324
1700104400,182.8523,183.7023,181.3346,181.8846,1332
1700108000,180.9717,181.6717,179.4242,180.1242,1340
1700111600,179.3515,179.9015,177.8128,178.6628,1348
1700115200,178.0661,178.9661,177.0687,177.5687,1356
1700118800,177.1767,177.9267,176.2454,176.8954,1364
1700122400,176.7288,177.3288,175.8798,176.6798,1372
1700126000,176.7501,177.8902,175.8001,176.9402,1380
1700129600,177.2493,178.4746,176.6493,177.6746,1388
1700133200,178.211,179.4977,177.461,178.8477,1396
1700136800,179.5641,180.8196,178.6641,180.3196,1404
1700140400,181.0401,182.4519,180.4901,181.6019,1412
1700144000,181.824,182.524,180.7839,181.4839,1420
1700147600,180.373,180.923,177.5446,178.3946,1428
1700151200,175.6773,176.5773,172.1469,172.6469,1436
1700154800,169.9914,170.7414,167.844,168.494,1444
1700158400,168.7781,171.675,167.9781,171.075,1452
1700162000,175.13,181.2467,174.18,180.2967,1460
1700165600,185.7695,191.6382,185.1695,190.8382,1468
1700169200,195.0563,198.9251,194.3063,198.2751,1476
1700172800,200.5729,202.641,199.6729,202.141,1484
1700176400,203.1868,204.7275,202.6368,203.8775,1492
1700180000,204.3253,205.2948,203.6253,204.5948,1500
1700183600,204.7192,205.2692,203.8641,204.7141,1508
1700187200,204.5873,205.4873,203.8436,204.3436,1516
1700190800,203.9875,204.7375,202.874,203.524,1524
1700194400,202.959,203.559,201.4996,202.2996,1532
1700198000,201.5535,202.5035,199.7794,200.7294,1540
1700201600,199.8368,200.6368,198.2859,198.8859,1548
1700205200,197.8874,198.5374,196.1026,196.8526,1556
1700208800,195.793,196.293,193.8206,194.7206,1564
1700212400,193.6471,194.4971,192.0347,192.5847,1572
1700216000,191.5452,192.2452,189.8401,190.5401,1580
1700219600,189.5809,190.1309,187.8284,188.6784,1588
1700223200,187.8427,188.7427,186.5836,187.0836,1596
1700226800,186.4098,187.1598,185.1793,185.8293,1604
