time,open,high,low,close,volume
1700000000,150.9116,151.5116,149.8835,150.4835,1050
1700003600,149.952,150.902,148.5735,149.3235,1058
1700007200,148.6056,149.4056,146.9067,147.8067,1066
1700010800,146.936,147.586,145.4536,146.0036,1074
1700014400,145.0199,145.5199,143.296,143.996,1082
1700018000,142.9434,143.7934,141.024,141.874,1090
1700021600,140.7995,141.4995,139.2321,139.7321,1098
1700025200,138.6835,139.2335,137.0156,137.6656,1106
1700028800,136.6898,137.5898,134.967,135.767,1114
1700032400,134.9077,135.6577,133.1718,134.1218,1122
1700036000,133.4184,134.0184,132.2057,132.8057,1130
1700039600,132.2911,133.2411,131.131,131.881,1138
1700043200,131.5808,132.3808,130.4946,131.3946,1146
1700046800,131.3257,132.0259,130.7757,131.3759,1154
1700050400,131.546,132.3356,130.846,131.8356,1162
1700054000,132.2429,133.6152,131.3929,132.7652,1170
1700057600,133.3985,134.8378,132.8985,134.1378,1178
1700061200,134.9768,136.4585,134.3268,135.9085,1186
1700064800,136.9248,138.9168,136.1248,138.0168,1194
1700068400,139.1748,141.1385,138.2248,140.3885,1202
1700072000,141.647,143.539,141.047,142.939,1210
1700075600,144.2529,146.5268,143.5029,145.5768,1218
1700079200,146.8986,149.0064,145.9986,148.2064,1226
1700082800,149.4885,151.3832,148.9385,150.7332,1234
1700086400,151.9294,153.5663,151.2294,153.0663,1242
1700090000,154.1338,155.9726,153.2838,155.1226,1250
1700093600,156.024,157.5302,155.524,156.8302,1258
1700097200,157.5345,158.681,156.8845,158.131,1266
1700100800,158.615,159.883,157.815,158.983,1274
1700104400,159.2325,160.1123,158.2825,159.3623,1282
1700108000,159.3723,159.9723,158.6637,159.2637,1290
1700111600,159.0388,159.9888,157.9511,158.7011,1298
1700115200,158.2552,159.0552,156.8068,157.7068,1306
1700118800,157.0628,157.7128,155.7806,156.3306,1314
1700122400,155.519,156.019,153.9372,154.6372,1322
1700126000,153.6954,154.5454,151.854,152.704,1330
1700129600,151.6741,152.3741,150.1163,150.6163,1338
1700133200,149.5402,150.0902,147.8013,148.4513,1346
1700136800,147.3461,148.2461,145.4023,146.2023,1354
1700140400,144.9647,145.7147,142.5791,143.5291,1362
1700144000,141.7347,142.3347,138.7788,139.3788,1370
1700147600,136.2732,137.2232,131.5911,132.3411,1378
1700151200,127.7307,128.5307,121.9864,122.8864,1386
1700154800,118.5147,119.1647,114.8656,115.4156,1394
1700158400,114.2288,115.7,113.5288,115.2,1402
1700162000,118.0881,123.1081,117.2381,122.2581,1410
1700165600,126.9144,132.0551,126.4144,131.3551,1418
1700169200,135.1398,138.6743,134.4898,138.1243,1426
1700172800,140.389,143.0257,139.589,142.1257,1434
1700176400,143.5401,145.5458,142.5901,144.7958,1442
1700180000,145.9992,147.8074,145.3992,147.2074,1450
1700183600,148.4441,150.6641,147.6941,149.7141,1458
1700187200,151.0122,153.129,150.1122,152.329,1466
1700190800,153.6534,155.6238,153.1034,154.9738,1474
1700194400,156.2781,158.0547,155.5781,157.5547,1482
1700198000,158.792,160.8289,157.942,159.9789,1490
1700201600,161.1049,162.8598,160.6049,162.1598,1498
1700205200,163.1345,164.5704,162.4845,164.0204,1506
1700208800,164.8099,166.3965,164.0099,165.4965,1514
1700212400,166.0743,167.2891,165.1243,166.5391,1522
1700216000,166.8873,167.7167,166.2873,167.1167,1530
1700219600,167.2263,168.1763,166.4663,167.2163,1538
1700223200,167.0879,167.8879,165.9437,166.8437,1546
1700226800,166.4875,167.1375,165.474,166.024,1554
