time,open,high,low,close,volume
1700086400,120.4248,122.5885,119.7748,121.6385,1217
1700090000,122.897,124.989,122.097,124.189,1225
1700093600,125.5029,127.4768,124.5529,126.8268,1233
1700097200,128.1486,129.9564,127.5486,129.4564,1241
1700100800,130.7385,132.8332,129.9885,131.9832,1249
1700104400,133.1794,135.0163,132.2794,134.3163,1257
1700108000,135.3838,136.9226,134.8338,136.3726,1265
1700111600,137.274,138.9802,136.574,138.0802,1273
1700115200,138.7845,140.131,137.9345,139.381,1281
1700118800,139.865,140.833,139.365,140.233,1289
1700122400,140.4825,141.5623,139.8325,140.6123,1297
1700126000,140.6223,141.4223,139.7135,140.5135,1305
1700129600,140.2882,140.9382,138.9989,139.9489,1313
1700133200,139.4981,139.9981,138.335,138.935,1321
1700136800,138.2508,139.1008,136.6691,137.4191,1329
1700140400,136.3814,137.0814,134.1318,135.0318,1337
1700144000,133.2083,133.7583,130.1589,130.7089,1345
1700147600,127.3464,128.2464,122.3468,123.0468,1353
1700151200,117.9619,118.7119,111.691,112.541,1361
1700154800,107.496,108.096,103.1341,103.6341,1369
1700158400,101.6023,102.6048,100.9523,101.6548,1377
1700162000,103.5597,107.4919,102.7597,106.6919,1385
1700165600,110.2661,114.2411,109.3161,113.5911,1393
1700169200,116.2378,118.5733,115.6378,118.0733,1401
1700172800,119.1896,120.6399,118.4396,119.7899,1409
1700176400,120.0912,120.9682,119.1912,120.2682,1417
1700180000,120.4381,121.2185,119.8881,120.6685,1425
1700183600,120.9928,122.3246,120.2928,121.4246,1433
1700187200,121.9675,123.3694,121.1175,122.6194,1441
1700190800,123.376,124.8312,122.876,124.2312,1449
1700194400,125.1777,127.1574,124.5277,126.2074,1457
1700198000,127.3111,129.2792,126.5111,128.4792,1465
1700201600,129.7012,131.6162,128.7512,130.9662,1473
1700205200,132.2627,134.0791,131.6627,133.5791,1481
1700208800,134.9035,137.0738,134.1535,136.2238,1489
1700212400,137.5281,139.5047,136.6281,138.8047,1497
1700216000,140.042,141.7789,139.492,141.2289,1505
1700219600,142.3549,144.3098,141.6549,143.4098,1513
1700223200,144.3845,146.0204,143.5345,145.2704,1521
1700226800,146.0599,147.3465,145.5599,146.7465,1529
